19	1	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:11:38	49.56	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 5
14	1	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:11:38	49.79	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 5
9	1	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:11:39	50.21	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 5
4	1	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:11:39	50.28	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 5
15	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:33:40	1370.96	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 1
16	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:34:59	1450.49	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 2
17	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:37:55	1626.11	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 3
18	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:42:14	1885.29	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 4 4
10	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:43:16	1947.81	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 1
11	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:46:07	2118.33	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 2
13	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:53:42	2573.87	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 4
12	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-05 23:54:22	2613.09	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 3 3
5	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-06 01:42:44	9115.35	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 1
0	0	p08r06n34.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-06 01:56:58	9969.17	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 1
6	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-06 01:58:21	10052.54	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 2
1	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-06 02:06:58	10569.60	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 2
7	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-06 02:21:29	11440.51	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 3
2	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-06 02:24:23	11613.90	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 3
8	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-06 02:33:08	12139.97	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 2 4
3	0	p08r06n33.grace.hpc.yale.internal	2020-03-05 23:10:49	2020-03-06 02:41:05	12616.32	python3 /ysm-gpfs/pi/zhao/zy92/projects/ddipred/ddi_pred/code/xgboost/xgboost_ddipred.py 1 4
